"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047648","CHOSHI, JA","1932-07-01",,"22.6","19.5"
"JA000047648","CHOSHI, JA","1932-07-02",,"22.8","21.1"
"JA000047648","CHOSHI, JA","1932-07-03",,"24.9","20.3"
"JA000047648","CHOSHI, JA","1932-07-04",,"24.9","18.6"
"JA000047648","CHOSHI, JA","1932-07-05",,"24.5","19.2"
"JA000047648","CHOSHI, JA","1932-07-06",,"23.3","20.2"
"JA000047648","CHOSHI, JA","1932-07-07",,"24.9","21.6"
"JA000047648","CHOSHI, JA","1932-07-08",,"24.7","20.1"
"JA000047648","CHOSHI, JA","1932-07-09",,"24.1","19.8"
"JA000047648","CHOSHI, JA","1932-07-10",,"22.5","19.4"
"JA000047648","CHOSHI, JA","1932-07-11",,"23.5","19.9"
"JA000047648","CHOSHI, JA","1932-07-12",,"28.2","22.0"
"JA000047648","CHOSHI, JA","1932-07-13",,"26.5","22.5"
"JA000047648","CHOSHI, JA","1932-07-14",,"23.6","20.7"
"JA000047648","CHOSHI, JA","1932-07-15",,"25.9","20.5"
"JA000047648","CHOSHI, JA","1932-07-16",,"21.9","18.8"
"JA000047648","CHOSHI, JA","1932-07-17",,"21.3","18.5"
"JA000047648","CHOSHI, JA","1932-07-18",,"26.0","19.9"
"JA000047648","CHOSHI, JA","1932-07-19",,"26.5","21.5"
"JA000047648","CHOSHI, JA","1932-07-20",,"27.1","22.7"
"JA000047648","CHOSHI, JA","1932-07-21",,"27.1","22.5"
"JA000047648","CHOSHI, JA","1932-07-22",,"30.7","23.3"
"JA000047648","CHOSHI, JA","1932-07-23",,"29.9","24.2"
"JA000047648","CHOSHI, JA","1932-07-24",,"29.4","23.1"
"JA000047648","CHOSHI, JA","1932-07-25",,"29.7","23.5"
"JA000047648","CHOSHI, JA","1932-07-26",,"30.7","23.8"
"JA000047648","CHOSHI, JA","1932-07-27",,"29.8","23.5"
"JA000047648","CHOSHI, JA","1932-07-28",,"30.8","23.0"
"JA000047648","CHOSHI, JA","1932-07-29",,"29.6","23.8"
"JA000047648","CHOSHI, JA","1932-07-30",,"31.9","23.8"
"JA000047648","CHOSHI, JA","1932-07-31",,"30.6","23.6"
"JA000047648","CHOSHI, JA","1932-08-01",,"28.7","23.6"
"JA000047648","CHOSHI, JA","1932-08-02",,"30.4","24.0"
"JA000047648","CHOSHI, JA","1932-08-03",,"28.9","23.8"
"JA000047648","CHOSHI, JA","1932-08-04",,"28.5","23.6"
"JA000047648","CHOSHI, JA","1932-08-05",,"26.4","22.4"
"JA000047648","CHOSHI, JA","1932-08-06",,"27.5","21.5"
"JA000047648","CHOSHI, JA","1932-08-07",,"30.3","21.4"
"JA000047648","CHOSHI, JA","1932-08-08",,"26.3","22.3"
"JA000047648","CHOSHI, JA","1932-08-09",,"31.0","23.4"
"JA000047648","CHOSHI, JA","1932-08-10",,"31.1","24.1"
"JA000047648","CHOSHI, JA","1932-08-11",,"31.3","23.2"
"JA000047648","CHOSHI, JA","1932-08-12",,"30.5","23.3"
"JA000047648","CHOSHI, JA","1932-08-13",,"29.3","24.3"
"JA000047648","CHOSHI, JA","1932-08-14",,"30.6","23.5"
"JA000047648","CHOSHI, JA","1932-08-15",,"29.6","24.3"
"JA000047648","CHOSHI, JA","1932-08-16",,"25.8","21.7"
"JA000047648","CHOSHI, JA","1932-08-17",,"26.9","20.5"
"JA000047648","CHOSHI, JA","1932-08-18",,"28.1","22.7"
"JA000047648","CHOSHI, JA","1932-08-19",,"28.0","22.6"
"JA000047648","CHOSHI, JA","1932-08-20",,"28.9","23.5"
"JA000047648","CHOSHI, JA","1932-08-21",,"27.5","24.1"
"JA000047648","CHOSHI, JA","1932-08-22",,"29.5","22.8"
"JA000047648","CHOSHI, JA","1932-08-23",,"26.2","21.8"
"JA000047648","CHOSHI, JA","1932-08-24",,"27.7","23.4"
"JA000047648","CHOSHI, JA","1932-08-25",,"28.1","23.2"
"JA000047648","CHOSHI, JA","1932-08-26",,"25.8","23.2"
"JA000047648","CHOSHI, JA","1932-08-27",,"23.6","21.2"
"JA000047648","CHOSHI, JA","1932-08-28",,"23.5","21.7"
"JA000047648","CHOSHI, JA","1932-08-29",,"27.0","22.6"
"JA000047648","CHOSHI, JA","1932-08-30",,"28.1","24.1"
"JA000047648","CHOSHI, JA","1932-08-31",,"28.7","24.4"
"JA000047648","CHOSHI, JA","1932-09-01",,"28.1","23.5"
"JA000047648","CHOSHI, JA","1932-09-02",,"27.7","23.0"
"JA000047648","CHOSHI, JA","1932-09-03",,"27.4","22.6"
"JA000047648","CHOSHI, JA","1932-09-04",,"27.2","22.7"
"JA000047648","CHOSHI, JA","1932-09-05",,"28.1","21.9"
"JA000047648","CHOSHI, JA","1932-09-06",,"28.7","23.0"
"JA000047648","CHOSHI, JA","1932-09-07",,"24.9","22.2"
"JA000047648","CHOSHI, JA","1932-09-08",,"25.7","22.0"
"JA000047648","CHOSHI, JA","1932-09-09",,"28.4","22.4"
"JA000047648","CHOSHI, JA","1932-09-10",,"27.2","22.9"
"JA000047648","CHOSHI, JA","1932-09-11",,"24.0","22.2"
"JA000047648","CHOSHI, JA","1932-09-12",,"23.3","21.5"
"JA000047648","CHOSHI, JA","1932-09-13",,"28.9","22.7"
"JA000047648","CHOSHI, JA","1932-09-14",,"28.7","23.6"
"JA000047648","CHOSHI, JA","1932-09-15",,"24.4","21.5"
"JA000047648","CHOSHI, JA","1932-09-16",,"23.9","19.9"
"JA000047648","CHOSHI, JA","1932-09-17",,"20.4","18.5"
"JA000047648","CHOSHI, JA","1932-09-18",,"19.0","17.5"
"JA000047648","CHOSHI, JA","1932-09-19",,"20.6","16.9"
"JA000047648","CHOSHI, JA","1932-09-20",,"22.9","13.3"
"JA000047648","CHOSHI, JA","1932-09-21",,"23.3","16.5"
"JA000047648","CHOSHI, JA","1932-09-22",,"22.2","18.7"
"JA000047648","CHOSHI, JA","1932-09-23",,"20.4","17.4"
"JA000047648","CHOSHI, JA","1932-09-24",,"22.5","18.5"
"JA000047648","CHOSHI, JA","1932-09-25",,"21.0","19.4"
"JA000047648","CHOSHI, JA","1932-09-26",,"22.5","18.9"
"JA000047648","CHOSHI, JA","1932-09-27",,"23.5","18.6"
"JA000047648","CHOSHI, JA","1932-09-28",,"21.2","18.4"
"JA000047648","CHOSHI, JA","1932-09-29",,"21.4","18.6"
"JA000047648","CHOSHI, JA","1932-09-30",,"20.2","17.6"
"JA000047648","CHOSHI, JA","1932-10-01",,"22.9","18.0"
"JA000047648","CHOSHI, JA","1932-10-02",,"23.3","19.7"
"JA000047648","CHOSHI, JA","1932-10-03",,"22.7","20.1"
"JA000047648","CHOSHI, JA","1932-10-04",,"21.0","16.0"
"JA000047648","CHOSHI, JA","1932-10-05",,"21.5","14.9"
"JA000047648","CHOSHI, JA","1932-10-06",,"20.5","13.4"
"JA000047648","CHOSHI, JA","1932-10-07",,"19.9","16.9"
"JA000047648","CHOSHI, JA","1932-10-08",,"21.3","17.8"
"JA000047648","CHOSHI, JA","1932-10-09",,"20.5","17.8"
"JA000047648","CHOSHI, JA","1932-10-10",,"21.1","15.7"
"JA000047648","CHOSHI, JA","1932-10-11",,"20.3","16.3"
"JA000047648","CHOSHI, JA","1932-10-12",,"19.7","17.5"
"JA000047648","CHOSHI, JA","1932-10-13",,"21.0","13.6"
"JA000047648","CHOSHI, JA","1932-10-14",,"21.0","16.0"
"JA000047648","CHOSHI, JA","1932-10-15",,"19.3","16.3"
"JA000047648","CHOSHI, JA","1932-10-16",,"20.6","15.9"
"JA000047648","CHOSHI, JA","1932-10-17",,"20.2","12.9"
"JA000047648","CHOSHI, JA","1932-10-18",,"22.5","17.3"
"JA000047648","CHOSHI, JA","1932-10-19",,"19.6","14.3"
"JA000047648","CHOSHI, JA","1932-10-20",,"20.2","13.3"
"JA000047648","CHOSHI, JA","1932-10-21",,"20.0","14.2"
"JA000047648","CHOSHI, JA","1932-10-22",,"18.5","13.7"
"JA000047648","CHOSHI, JA","1932-10-23",,"18.6","14.5"
"JA000047648","CHOSHI, JA","1932-10-24",,"21.9","13.9"
"JA000047648","CHOSHI, JA","1932-10-25",,"17.4","13.6"
"JA000047648","CHOSHI, JA","1932-10-26",,"16.3","13.8"
"JA000047648","CHOSHI, JA","1932-10-27",,"17.4","13.7"
"JA000047648","CHOSHI, JA","1932-10-28",,"18.4","9.4"
"JA000047648","CHOSHI, JA","1932-10-29",,"19.5","14.6"
"JA000047648","CHOSHI, JA","1932-10-30",,"18.7","17.0"
"JA000047648","CHOSHI, JA","1932-10-31",,"18.3","12.9"
"JA000047648","CHOSHI, JA","1932-11-01",,"17.5","12.1"
"JA000047648","CHOSHI, JA","1932-11-02",,"19.0","14.4"
"JA000047648","CHOSHI, JA","1932-11-03",,"19.0","14.7"
"JA000047648","CHOSHI, JA","1932-11-04",,"18.4","13.6"
"JA000047648","CHOSHI, JA","1932-11-05",,"19.1","12.3"
"JA000047648","CHOSHI, JA","1932-11-06",,"20.8","16.1"
"JA000047648","CHOSHI, JA","1932-11-07",,"18.7","14.0"
"JA000047648","CHOSHI, JA","1932-11-08",,"15.4","8.8"
"JA000047648","CHOSHI, JA","1932-11-09",,"16.4","6.7"
"JA000047648","CHOSHI, JA","1932-11-10",,"17.5","8.1"
"JA000047648","CHOSHI, JA","1932-11-11",,"19.4","12.6"
"JA000047648","CHOSHI, JA","1932-11-12",,"17.2","12.1"
"JA000047648","CHOSHI, JA","1932-11-13",,"15.0","9.9"
"JA000047648","CHOSHI, JA","1932-11-14",,"20.0","13.0"
"JA000047648","CHOSHI, JA","1932-11-15",,"19.5","10.0"
"JA000047648","CHOSHI, JA","1932-11-16",,"14.4","8.5"
"JA000047648","CHOSHI, JA","1932-11-17",,"11.8","5.9"
"JA000047648","CHOSHI, JA","1932-11-18",,"11.8","6.2"
"JA000047648","CHOSHI, JA","1932-11-19",,"13.5","3.5"
"JA000047648","CHOSHI, JA","1932-11-20",,"15.1","5.7"
"JA000047648","CHOSHI, JA","1932-11-21",,"15.2","8.1"
"JA000047648","CHOSHI, JA","1932-11-22",,"15.5","5.0"
"JA000047648","CHOSHI, JA","1932-11-23",,"16.8","5.4"
"JA000047648","CHOSHI, JA","1932-11-24",,"17.6","9.4"
"JA000047648","CHOSHI, JA","1932-11-25",,"20.9","8.6"
"JA000047648","CHOSHI, JA","1932-11-26",,"20.4","13.5"
"JA000047648","CHOSHI, JA","1932-11-27",,"14.3","11.1"
"JA000047648","CHOSHI, JA","1932-11-28",,"14.9","10.1"
"JA000047648","CHOSHI, JA","1932-11-29",,"13.9","7.6"
"JA000047648","CHOSHI, JA","1932-11-30",,"14.4","6.3"
"JA000047648","CHOSHI, JA","1932-12-01",,"11.7","8.3"
"JA000047648","CHOSHI, JA","1932-12-02",,"14.4","5.1"
"JA000047648","CHOSHI, JA","1932-12-03",,"13.4","5.7"
"JA000047648","CHOSHI, JA","1932-12-04",,"18.4","7.6"
"JA000047648","CHOSHI, JA","1932-12-05",,"15.0","11.6"
"JA000047648","CHOSHI, JA","1932-12-06",,"13.2","10.6"
"JA000047648","CHOSHI, JA","1932-12-07",,"11.7","6.3"
"JA000047648","CHOSHI, JA","1932-12-08",,"9.7","4.3"
"JA000047648","CHOSHI, JA","1932-12-09",,"8.8","2.1"
"JA000047648","CHOSHI, JA","1932-12-10",,"10.0","1.7"
"JA000047648","CHOSHI, JA","1932-12-11",,"14.0","2.3"
"JA000047648","CHOSHI, JA","1932-12-12",,"17.5","11.8"
"JA000047648","CHOSHI, JA","1932-12-13",,"14.5","2.3"
"JA000047648","CHOSHI, JA","1932-12-14",,"11.9","2.0"
"JA000047648","CHOSHI, JA","1932-12-15",,"12.0","1.5"
"JA000047648","CHOSHI, JA","1932-12-16",,"9.9","2.0"
"JA000047648","CHOSHI, JA","1932-12-17",,"11.8","1.2"
"JA000047648","CHOSHI, JA","1932-12-18",,"13.0","1.9"
"JA000047648","CHOSHI, JA","1932-12-19",,"13.5","2.4"
"JA000047648","CHOSHI, JA","1932-12-20",,"17.4","8.1"
"JA000047648","CHOSHI, JA","1932-12-21",,"11.7","2.9"
"JA000047648","CHOSHI, JA","1932-12-22",,"11.4","2.2"
"JA000047648","CHOSHI, JA","1932-12-23",,"7.5","1.5"
"JA000047648","CHOSHI, JA","1932-12-24",,"8.6","0.3"
"JA000047648","CHOSHI, JA","1932-12-25",,"8.2","3.9"
"JA000047648","CHOSHI, JA","1932-12-26",,"9.0","1.8"
"JA000047648","CHOSHI, JA","1932-12-27",,"12.2","7.8"
"JA000047648","CHOSHI, JA","1932-12-28",,"10.6","8.1"
"JA000047648","CHOSHI, JA","1932-12-29",,"9.4","7.3"
"JA000047648","CHOSHI, JA","1932-12-30",,"9.5","7.6"
"JA000047648","CHOSHI, JA","1932-12-31",,"9.6","3.4"
"JA000047648","CHOSHI, JA","1933-01-01",,"10.4","3.5"
"JA000047648","CHOSHI, JA","1933-01-02",,"7.9","1.1"
"JA000047648","CHOSHI, JA","1933-01-03",,"9.0","2.2"
"JA000047648","CHOSHI, JA","1933-01-04",,"9.2","0.5"
"JA000047648","CHOSHI, JA","1933-01-05",,"9.5","4.0"
"JA000047648","CHOSHI, JA","1933-01-06",,"10.3","7.0"
"JA000047648","CHOSHI, JA","1933-01-07",,"10.4","5.5"
"JA000047648","CHOSHI, JA","1933-01-08",,"14.5","3.5"
"JA000047648","CHOSHI, JA","1933-01-09",,"10.2","3.5"
"JA000047648","CHOSHI, JA","1933-01-10",,"7.7","4.5"
"JA000047648","CHOSHI, JA","1933-01-11",,"16.7","4.0"
"JA000047648","CHOSHI, JA","1933-01-12",,"11.4","5.0"
"JA000047648","CHOSHI, JA","1933-01-13",,"5.5","1.4"
"JA000047648","CHOSHI, JA","1933-01-14",,"7.4","-1.1"
"JA000047648","CHOSHI, JA","1933-01-15",,"4.8","-1.5"
"JA000047648","CHOSHI, JA","1933-01-16",,"4.1","-1.6"
"JA000047648","CHOSHI, JA","1933-01-17",,"8.8","-1.6"
"JA000047648","CHOSHI, JA","1933-01-18",,"9.4","1.5"
"JA000047648","CHOSHI, JA","1933-01-19",,"6.4","4.8"
"JA000047648","CHOSHI, JA","1933-01-20",,"11.0","3.4"
"JA000047648","CHOSHI, JA","1933-01-21",,"8.5","3.3"
"JA000047648","CHOSHI, JA","1933-01-22",,"7.0","3.9"
"JA000047648","CHOSHI, JA","1933-01-23",,"9.0","2.0"
"JA000047648","CHOSHI, JA","1933-01-24",,"10.4","2.0"
"JA000047648","CHOSHI, JA","1933-01-25",,"6.5","3.7"
"JA000047648","CHOSHI, JA","1933-01-26",,"7.5","-1.0"
"JA000047648","CHOSHI, JA","1933-01-27",,"5.5","-2.3"
"JA000047648","CHOSHI, JA","1933-01-28",,"5.5","-2.3"
"JA000047648","CHOSHI, JA","1933-01-29",,"7.3","0.1"
"JA000047648","CHOSHI, JA","1933-01-30",,"9.1","-1.6"
"JA000047648","CHOSHI, JA","1933-01-31",,"8.1","-0.9"
"JA000047648","CHOSHI, JA","1933-02-01",,"7.8","2.0"
"JA000047648","CHOSHI, JA","1933-02-02",,"8.4","0.3"
"JA000047648","CHOSHI, JA","1933-02-03",,"8.6","0.6"
"JA000047648","CHOSHI, JA","1933-02-04",,"6.3","0.6"
"JA000047648","CHOSHI, JA","1933-02-05",,"5.7","-0.6"
"JA000047648","CHOSHI, JA","1933-02-06",,"6.5","0.2"
"JA000047648","CHOSHI, JA","1933-02-07",,"10.0","2.8"
"JA000047648","CHOSHI, JA","1933-02-08",,"12.1","3.1"
"JA000047648","CHOSHI, JA","1933-02-09",,"9.7","7.3"
"JA000047648","CHOSHI, JA","1933-02-10",,"8.9","4.5"
"JA000047648","CHOSHI, JA","1933-02-11",,"8.9","3.7"
"JA000047648","CHOSHI, JA","1933-02-12",,"5.2","0.8"
"JA000047648","CHOSHI, JA","1933-02-13",,"8.0","-0.2"
"JA000047648","CHOSHI, JA","1933-02-14",,"10.5","3.7"
"JA000047648","CHOSHI, JA","1933-02-15",,"8.5","1.6"
"JA000047648","CHOSHI, JA","1933-02-16",,"5.4","-0.1"
"JA000047648","CHOSHI, JA","1933-02-17",,"6.2","3.2"
"JA000047648","CHOSHI, JA","1933-02-18",,"7.4","-0.2"
"JA000047648","CHOSHI, JA","1933-02-19",,"6.0","-1.4"
"JA000047648","CHOSHI, JA","1933-02-20",,"9.0","0.2"
"JA000047648","CHOSHI, JA","1933-02-21",,"11.4","0.5"
"JA000047648","CHOSHI, JA","1933-02-22",,"15.0","3.4"
"JA000047648","CHOSHI, JA","1933-02-23",,"7.5","1.5"
"JA000047648","CHOSHI, JA","1933-02-24",,"13.6","2.3"
"JA000047648","CHOSHI, JA","1933-02-25",,"10.4","4.8"
"JA000047648","CHOSHI, JA","1933-02-26",,"8.5","1.9"
"JA000047648","CHOSHI, JA","1933-02-27",,"5.7","-1.1"
"JA000047648","CHOSHI, JA","1933-02-28",,"9.7","3.5"
"JA000047648","CHOSHI, JA","1933-03-01",,"10.4","5.4"
"JA000047648","CHOSHI, JA","1933-03-02",,"8.1","4.2"
"JA000047648","CHOSHI, JA","1933-03-03",,"8.0","2.2"
"JA000047648","CHOSHI, JA","1933-03-04",,"12.0","6.5"
"JA000047648","CHOSHI, JA","1933-03-05",,"15.4","6.0"
"JA000047648","CHOSHI, JA","1933-03-06",,"6.6","2.9"
"JA000047648","CHOSHI, JA","1933-03-07",,"5.5","1.0"
"JA000047648","CHOSHI, JA","1933-03-08",,"5.1","1.0"
"JA000047648","CHOSHI, JA","1933-03-09",,"5.5","0.0"
"JA000047648","CHOSHI, JA","1933-03-10",,"6.9","5.2"
"JA000047648","CHOSHI, JA","1933-03-11",,"6.8","2.6"
"JA000047648","CHOSHI, JA","1933-03-12",,"8.0","2.1"
"JA000047648","CHOSHI, JA","1933-03-13",,"5.7","1.0"
"JA000047648","CHOSHI, JA","1933-03-14",,"6.5","-1.0"
"JA000047648","CHOSHI, JA","1933-03-15",,"8.9","-0.3"
"JA000047648","CHOSHI, JA","1933-03-16",,"12.9","5.0"
"JA000047648","CHOSHI, JA","1933-03-17",,"10.4","3.9"
"JA000047648","CHOSHI, JA","1933-03-18",,"10.7","2.0"
"JA000047648","CHOSHI, JA","1933-03-19",,"10.0","5.8"
"JA000047648","CHOSHI, JA","1933-03-20",,"11.5","6.5"
"JA000047648","CHOSHI, JA","1933-03-21",,"12.0","4.7"
"JA000047648","CHOSHI, JA","1933-03-22",,"11.4","2.2"
"JA000047648","CHOSHI, JA","1933-03-23",,"17.4","10.6"
"JA000047648","CHOSHI, JA","1933-03-24",,"12.8","7.0"
"JA000047648","CHOSHI, JA","1933-03-25",,"9.3","7.0"
"JA000047648","CHOSHI, JA","1933-03-26",,"10.2","6.8"
"JA000047648","CHOSHI, JA","1933-03-27",,"13.8","8.4"
"JA000047648","CHOSHI, JA","1933-03-28",,"13.7","5.6"
"JA000047648","CHOSHI, JA","1933-03-29",,"12.0","2.8"
"JA000047648","CHOSHI, JA","1933-03-30",,"12.5","8.0"
"JA000047648","CHOSHI, JA","1933-03-31",,"12.7","9.1"
"JA000047648","CHOSHI, JA","1933-04-01",,"13.0","8.9"
"JA000047648","CHOSHI, JA","1933-04-02",,"17.1","9.0"
"JA000047648","CHOSHI, JA","1933-04-03",,"18.5","11.2"
"JA000047648","CHOSHI, JA","1933-04-04",,"14.3","11.2"
"JA000047648","CHOSHI, JA","1933-04-05",,"17.4","12.8"
"JA000047648","CHOSHI, JA","1933-04-06",,"13.3","9.2"
"JA000047648","CHOSHI, JA","1933-04-07",,"10.6","8.0"
"JA000047648","CHOSHI, JA","1933-04-08",,"14.6","8.0"
"JA000047648","CHOSHI, JA","1933-04-09",,"14.4","10.4"
"JA000047648","CHOSHI, JA","1933-04-10",,"10.6","6.9"
"JA000047648","CHOSHI, JA","1933-04-11",,"11.4","8.2"
"JA000047648","CHOSHI, JA","1933-04-12",,"13.7","5.7"
"JA000047648","CHOSHI, JA","1933-04-13",,"11.7","6.8"
"JA000047648","CHOSHI, JA","1933-04-14",,"15.5","7.4"
"JA000047648","CHOSHI, JA","1933-04-15",,"17.6","12.4"
"JA000047648","CHOSHI, JA","1933-04-16",,"15.0","12.5"
"JA000047648","CHOSHI, JA","1933-04-17",,"13.8","10.1"
"JA000047648","CHOSHI, JA","1933-04-18",,"16.0","9.6"
"JA000047648","CHOSHI, JA","1933-04-19",,"15.4","11.5"
"JA000047648","CHOSHI, JA","1933-04-20",,"14.4","11.1"
"JA000047648","CHOSHI, JA","1933-04-21",,"14.7","11.7"
"JA000047648","CHOSHI, JA","1933-04-22",,"14.3","10.5"
"JA000047648","CHOSHI, JA","1933-04-23",,"12.0","9.5"
"JA000047648","CHOSHI, JA","1933-04-24",,"18.6","11.0"
"JA000047648","CHOSHI, JA","1933-04-25",,"19.5","15.4"
"JA000047648","CHOSHI, JA","1933-04-26",,"19.2","12.9"
"JA000047648","CHOSHI, JA","1933-04-27",,"15.5","10.5"
"JA000047648","CHOSHI, JA","1933-04-28",,"18.0","10.9"
"JA000047648","CHOSHI, JA","1933-04-29",,"13.5","8.6"
"JA000047648","CHOSHI, JA","1933-04-30",,"17.9","10.5"
"JA000047648","CHOSHI, JA","1933-05-01",,"18.4","14.5"
"JA000047648","CHOSHI, JA","1933-05-02",,"20.4","15.0"
"JA000047648","CHOSHI, JA","1933-05-03",,"19.0","16.2"
"JA000047648","CHOSHI, JA","1933-05-04",,"17.0","10.8"
"JA000047648","CHOSHI, JA","1933-05-05",,"18.5","12.5"
"JA000047648","CHOSHI, JA","1933-05-06",,"18.1","12.5"
"JA000047648","CHOSHI, JA","1933-05-07",,"19.5","12.7"
"JA000047648","CHOSHI, JA","1933-05-08",,"21.7","14.2"
"JA000047648","CHOSHI, JA","1933-05-09",,"16.2","13.0"
"JA000047648","CHOSHI, JA","1933-05-10",,"17.6","12.4"
"JA000047648","CHOSHI, JA","1933-05-11",,"14.3","10.6"
"JA000047648","CHOSHI, JA","1933-05-12",,"20.2","8.5"
"JA000047648","CHOSHI, JA","1933-05-13",,"18.6","13.6"
"JA000047648","CHOSHI, JA","1933-05-14",,"20.1","12.0"
"JA000047648","CHOSHI, JA","1933-05-15",,"21.5","15.0"
"JA000047648","CHOSHI, JA","1933-05-16",,"22.8","17.5"
"JA000047648","CHOSHI, JA","1933-05-17",,"20.0","16.9"
"JA000047648","CHOSHI, JA","1933-05-18",,"17.5","14.0"
"JA000047648","CHOSHI, JA","1933-05-19",,"18.5","14.0"
"JA000047648","CHOSHI, JA","1933-05-20",,"23.9","16.6"
"JA000047648","CHOSHI, JA","1933-05-21",,"23.5","18.8"
"JA000047648","CHOSHI, JA","1933-05-22",,"20.6","13.2"
"JA000047648","CHOSHI, JA","1933-05-23",,"19.3","13.2"
"JA000047648","CHOSHI, JA","1933-05-24",,"19.9","13.6"
"JA000047648","CHOSHI, JA","1933-05-25",,"19.2","15.0"
"JA000047648","CHOSHI, JA","1933-05-26",,"18.2","14.5"
"JA000047648","CHOSHI, JA","1933-05-27",,"16.0","13.4"
"JA000047648","CHOSHI, JA","1933-05-28",,"13.7","11.3"
"JA000047648","CHOSHI, JA","1933-05-29",,"14.2","12.6"
"JA000047648","CHOSHI, JA","1933-05-30",,"17.2","12.6"
"JA000047648","CHOSHI, JA","1933-05-31",,"18.2","13.2"
"JA000047648","CHOSHI, JA","1933-06-01",,"22.9","12.7"
"JA000047648","CHOSHI, JA","1933-06-02",,"20.3","15.0"
"JA000047648","CHOSHI, JA","1933-06-03",,"20.6","14.5"
"JA000047648","CHOSHI, JA","1933-06-04",,"24.2","14.8"
"JA000047648","CHOSHI, JA","1933-06-05",,"20.7","15.4"
"JA000047648","CHOSHI, JA","1933-06-06",,"24.5","14.5"
"JA000047648","CHOSHI, JA","1933-06-07",,"22.5","19.4"
"JA000047648","CHOSHI, JA","1933-06-08",,"22.0","16.1"
"JA000047648","CHOSHI, JA","1933-06-09",,"22.5","15.0"
"JA000047648","CHOSHI, JA","1933-06-10",,"23.2","15.5"
"JA000047648","CHOSHI, JA","1933-06-11",,"22.7","16.5"
"JA000047648","CHOSHI, JA","1933-06-12",,"24.7","16.2"
"JA000047648","CHOSHI, JA","1933-06-13",,"24.5","19.2"
"JA000047648","CHOSHI, JA","1933-06-14",,"22.9","17.6"
"JA000047648","CHOSHI, JA","1933-06-15",,"19.9","15.2"
"JA000047648","CHOSHI, JA","1933-06-16",,"17.5","15.6"
"JA000047648","CHOSHI, JA","1933-06-17",,"20.8","15.5"
"JA000047648","CHOSHI, JA","1933-06-18",,"18.9","16.8"
"JA000047648","CHOSHI, JA","1933-06-19",,"25.0","15.8"
"JA000047648","CHOSHI, JA","1933-06-20",,"22.0","17.6"
"JA000047648","CHOSHI, JA","1933-06-21",,"22.8","17.7"
"JA000047648","CHOSHI, JA","1933-06-22",,"22.0","17.7"
"JA000047648","CHOSHI, JA","1933-06-23",,"22.5","18.7"
"JA000047648","CHOSHI, JA","1933-06-24",,"23.0","19.2"
"JA000047648","CHOSHI, JA","1933-06-25",,"25.6","18.9"
"JA000047648","CHOSHI, JA","1933-06-26",,"26.0","20.1"
"JA000047648","CHOSHI, JA","1933-06-27",,"26.9","19.6"
"JA000047648","CHOSHI, JA","1933-06-28",,"21.0","18.5"
"JA000047648","CHOSHI, JA","1933-06-29",,"24.0","19.3"
"JA000047648","CHOSHI, JA","1933-06-30",,"26.8","20.6"
"JA000047648","CHOSHI, JA","1933-07-01",,"27.7","22.5"
"JA000047648","CHOSHI, JA","1933-07-02",,"28.0","22.9"
"JA000047648","CHOSHI, JA","1933-07-03",,"26.1","20.0"
"JA000047648","CHOSHI, JA","1933-07-04",,"25.0","19.7"
"JA000047648","CHOSHI, JA","1933-07-05",,"23.4","20.0"
"JA000047648","CHOSHI, JA","1933-07-06",,"26.9","21.5"
"JA000047648","CHOSHI, JA","1933-07-07",,"27.4","20.4"
"JA000047648","CHOSHI, JA","1933-07-08",,"27.2","20.2"
"JA000047648","CHOSHI, JA","1933-07-09",,"25.0","21.5"
"JA000047648","CHOSHI, JA","1933-07-10",,"24.5","20.8"
"JA000047648","CHOSHI, JA","1933-07-11",,"26.9","21.5"
"JA000047648","CHOSHI, JA","1933-07-12",,"27.1","21.4"
"JA000047648","CHOSHI, JA","1933-07-13",,"28.6","21.8"
"JA000047648","CHOSHI, JA","1933-07-14",,"29.2","22.9"
"JA000047648","CHOSHI, JA","1933-07-15",,"28.0","22.8"
"JA000047648","CHOSHI, JA","1933-07-16",,"25.6","23.5"
"JA000047648","CHOSHI, JA","1933-07-17",,"29.0","23.2"
"JA000047648","CHOSHI, JA","1933-07-18",,"27.0","21.6"
"JA000047648","CHOSHI, JA","1933-07-19",,"27.3","21.9"
"JA000047648","CHOSHI, JA","1933-07-20",,"29.8","24.0"
"JA000047648","CHOSHI, JA","1933-07-21",,"31.4","23.5"
"JA000047648","CHOSHI, JA","1933-07-22",,"30.5","23.5"
"JA000047648","CHOSHI, JA","1933-07-23",,"29.6","24.2"
"JA000047648","CHOSHI, JA","1933-07-24",,"30.0","23.8"
"JA000047648","CHOSHI, JA","1933-07-25",,"28.9","22.9"
"JA000047648","CHOSHI, JA","1933-07-26",,"30.0","22.0"
"JA000047648","CHOSHI, JA","1933-07-27",,"27.7","21.2"
"JA000047648","CHOSHI, JA","1933-07-28",,"26.4","20.8"
"JA000047648","CHOSHI, JA","1933-07-29",,"28.7","22.3"
"JA000047648","CHOSHI, JA","1933-07-30",,"30.5","23.0"
"JA000047648","CHOSHI, JA","1933-07-31",,"30.3","22.9"
"JA000047648","CHOSHI, JA","1933-08-01",,"28.6","21.3"
"JA000047648","CHOSHI, JA","1933-08-02",,"27.0","23.4"
